,Unnamed: 0,comment,sentimen
4962,4962,mantap baru sebentar menjabat sdh banyak gebrakan2 yg sangat luar biasa smga bpk presiden sehat selalu aamiinn,Neutral
4963,4963,1 juta persen setuju  yg gk setuju bobo sj,Neutral
4964,4964,anak2 sekolah kebanyakan usia sekolah suka main judi online slot pak,Positive
4965,4965,gaji gurunaik trsrakyat jelata gmn nasibnya,Neutral
4966,4966,kenapa tidak ada menag ,Neutral
4967,4967,enal lah jadi gurukmi yg asn biasa apa nakes,Neutral
4968,4968,pak yg perlu diperhatikan itu yg honorer,Neutral
4969,4969,prabowo menangis itu bentuk keprihatinan org tua terhadap kesejahteraan anaknya tapi kl hasto itu nangisnya krn bentuk kejengkelan partainya yg kalah dlm pilpres dan pilkada,Neutral
4970,4970,asli ini presiden kuuereeennn semoga selalu diberkahi oleh allah swt ,Neutral
4971,4971,kpd para guru2 agar satu komando antara pemerintah dan kepala2 daerah dpt bekerja sama garis lurus maka utk gubernur dki mari kita satukan hati utk memilih ridwan kamil sbgai gubernurnya  agar semua rencana2 dr pemerintah pusat tegak lurus ke pemerintahan setiap  propinsi  shg pembangunan berjln dg baik dan lancar,Neutral
4972,4972,tuh gaji udah naik  bersyukur lah dengan ngajar yang bener sampai anak bisa  jangan ngeluh ini itu lagi  jangan sampai ada anak murid ngomong ada guru yg ngajarnya ga bener lagi,Neutral
4973,4973,3 periode saya pilih pak prabowo  meskipun kalah kalah menang saya sangat bangga dengan bapak  sudah menjadi takdir bangsa indonesia dipimpin beliau di tahun 2024 ini  insyaallah bisa pak  bapak bisa,Neutral
4974,4974,bagaimana nasib gaji guru honorer,Neutral
4975,4975,sy menyimak pidato pak prabowo presiden kita benar2 terharu begitu besar pehatiannya utk membangun bangsa ini melalui pendidikan shg 2045 benar terwujud indonesia emasinsyaallah allah swt senantiasa memberi kesehatan dan kekuatan kepada pak prabowo subianto presiden kusalam hormat saya utk beliau ,Neutral
4976,4976,paling kencang nangisxbu menkeu ,Neutral
4977,4977,saya sangat bangga dengan pemerintahan saat ini yg dipimpin oleh bapak prabowo,Neutral
4978,4978,sehat2 pakijin pak mohon lirik juga guru2 ngaji dipondok pesantren dan lirik juga santri2 di indonesia yg dahulu sampai sekarang mati2an memperjuangkan bangsa indonesia juga,Neutral
4979,4979,sangattt luar biasa,Neutral
4980,4980,bukannya dari dlu sertifikasi itu 1 kali gaji ya jdi apa bedanya dlu sma skrg  maaf koreksi klau sy salah,Neutral
4981,4981,terimakasih pak presiden usul pakpetani lebih di sejahterakan,Neutral
4982,4982,berita pasu,Neutral
4983,4983,puluhan tahun baru ini yang ngomongin gaji guru,Neutral
4984,4984,mantap pakterimakasih pak presiden yang telah memperhatikan para guru,Neutral
4985,4985,pingin nangis terharuuu bsngga km padamu bpk presidenku ,Neutral
4986,4986,tujuan bapak sangat mulia tapi orang di bawah daerah bermaincontoh makan gratisdinasnya bermain bupatinya bermain dlltolong di awasi dgn ketatkapan perlu pakain intelizen,Neutral
4987,4987,guru honorer pa presidenharus lebih diperhatikankasian gaji nya sangat minim sekali,Neutral
4988,4988,terimakasih pak presiden atas apresiasinya kepada guruya allah semoga semuanya berkah barokahsehat selalu bapak prabowo,Neutral
4989,4989,masyallah tabarakallah pak presiden sehat selalu i love you,Positive
4990,4990,semoga beliau presiden ri ke 8 diberikan kekuatan kesehatan sehingga diberikan umur panjang bagi beliau aamiin allahumma aamiin ,Neutral
4991,4991,sehat slalu bapak presidenku i love you pak presiden ini baru bilang presiden is the best,Positive
4992,4992,kenapa pegawai lain tak naik  sedangkan harga2 ikut naik,Neutral
4993,4993,setingkat diatas jokowi,Neutral
4994,4994,alhamdulillah wasyukurilah,Neutral
4995,4995,semoga pak presiden prabowo sehat selalu  amin,Neutral
4996,4996,,Neutral
4997,4997,guru paud dpt tidak ycuma tamatn sma lagi,Neutral
4998,4998,bagaimana dengan guruguru asn di bawah kementerian agama krn pernyataan kenaikan gaji guru ko hanya guru dibawah kemendikbud mungkin bisa memberi klafikasi dgn pernyataan diatas,Neutral
4999,4999,pensiunannya naik gak yaaa,Neutral
5000,5000,semoga bpak prabowo selalu dbri ksehatan istri saya guru swasta sudah mengabdi slama 15thun lbih sya ksihan gaji nya cuma 300ribu perbulan bahkan sya sempet nyuruh berhenti jwpan istri saya tidak apa apa ini adalah suatu ibadah lahir dan batin,Neutral
5001,5001,mantap bossque bpk presiden yg paling tegas semoga panjang umur sang jenderal macan asia bpk prabowo subiyanto,Neutral
5002,5002,masyaallah  bangga memilih mu ber ulang2 hingga menjadi presiden indonesia tercintasehat sucses pa prabowo jga mz gibran,Neutral
5003,5003,pak prabowo bagaimana dengan guru honorer yg sudah mengabdi 10 sampai 15 tahunan belum diangkat sebagai guru tetap pegawai negeri,Neutral
5004,5004,laanjut 3 periode ini mah ,Neutral
5005,5005,alhamdulillah semoga semakin menambah semangat gurudlm menjalankan tugasnya,Neutral
5006,5006,sehat selalu bapak presidenku ,Neutral
5007,5007,semoga kualitas gurunya jg diperhatikan biar nggak asal yg pntng pns,Neutral
5008,5008,kalo jokowi selama 10 tahun hasilnya apa para guru guru makin menderita,Neutral
5009,5009,guru dimasa pemerintahan bpk prabowo semakin sejahtera sebagai pensiunan guru merasa iri salam nkri,Neutral
5010,5010,guru swasta kemenag dapat perhatian ngga nih,Neutral
5011,5011,iklas bayar pajakklo peruntukan nya untuk guru,Neutral
5012,5012,ass war wabsaya sangat sefih dalam hal ini bahwa  para huru pensiunan tak lagi disenggol profesinya  sebelum  pakpresiden filantik begitu gencarnya dan bersemangat menyampaikankebijakan yang diterapkan  fitahun 2025 nanti tidak luput disebut para pendiunan pns tni polri akan menerima tambahan gaji sejumlah 2 juta rupiah sebulan  namun  kali ini  tidak  disebut lagi,Neutral
5013,5013,semoga presiden bapak prabowo subianto dan pejabat pejabatnya membawa kemakmuran bagi seluruh rakyat indonesia,Neutral
5014,5014,tuhan memberkatimu pa prabowo dan kabinetmu semoga beliau semua menyadari sebagai kabinet,Neutral
5015,5015,masyalloh  tabakaralloh semoga bapak prabowo subianto presiden indonesia is the best ,Positive
5016,5016,dan jg tni pak,Neutral
5017,5017,teringat ucapan gusduryg tulus untuk bangsa ini dia adalah prabowobangga rasa nya punya presiden kyak pak prabowosehat sllu pakyuk kita kerjasama untuk mencapai indonesia emaa,Neutral
5018,5018,maaf mohon ijin tlng jng hanya guru asn saja bpk presiden tapi tlng guru  gtt kasihan gtt padahal kenyataan di desa yg kerja keras kebanyakan  gtt,Neutral
5019,5019,assalamualaikumkami dari pulau lombok ntb sklh ijin berdoa utk semua klg bpk presiden dn klg smua bpk mentri wakil mentri singkatx smua pejabat pemerintahan di era bpk prabowo ya allah pemilik kekuasaan pemilik kasih sayang agar smua pjabat2 yg sy sebutkan di atas smg dg kekuasaan dn kasih sayangmu maka balaslh karya kerja dn sgl ikhtiar mereka dg surgamu dn lindungilah mereka dari rintangan dn godaan2 dunia aamiin yra,Neutral
5020,5020,terimakasih  p presidenatas perhatian besar bpk ke kami sebagi gurusmg bpk sehat selalu,Neutral
5021,5021,mohon diperhatikan pendidik paud non formalmohon kesra untuk diperhatikan,Neutral
5022,5022,tapi jangan sampai perbaikan pembangunan sekolah diserahkan kepada pemerintah desa bapak presiden ku yang terhormatkami hampir sudah tidak punya kepercayaan kepada pemerintah desa dimanapun,Neutral
5023,5023,luar biasa bp presiden ,Neutral
5024,5024,pengawasan harus ketatpakkepala sekolah yg kaya nanti,Neutral
5025,5025,aamiin  yrasehat selalu presidenku dan kabinet,Neutral
5026,5026,semoga asn dan pensiunan jg dipijak i ya pak,Neutral
5027,5027,keren presidenku sehat selalu pak ,Neutral
5028,5028,pokoknya bapak prabowo luar biasa hebat saya bangga memilih bapak dan  terima kasih semoga kami para guru sejahtera,Neutral
5029,5029,bagaimana nasib kami yang di swasta pak presidentolong sejahterakan kami juga,Neutral
5030,5030,apakah guru yg ada di suwasta juga pak,Neutral
5031,5031,kalau gaji guru  guru swasta apa enggak dinaikkan juga pak mohon di pikirkan juga ya pak,Neutral
5032,5032,alhamdulillh,Neutral
5033,5033,tabarakallahu bapak panjang umur sehat selalu ya pak kami guru siap jiwa raga kami untuk negeri setimpal dengan apa yang bapak berikan untuk kami bapak panutan buat aku bapak  sang pencerah,Neutral
5034,5034,yang naik gaji guru asn guru swasta ya sama saja,Neutral
5035,5035,aslinya bisa smuanya naik nakes ,Neutral
5036,5036,pak prabowo lepas renovasi sistem pendidikan langkah seterusnya sistem kesehatan kedua bidang ini lah yang jadi asas kearah negara maju harus di laksanakan dalam tempoh 4 tahun periode pertama pemerintah bpk,Neutral
5037,5037,coba dr dlu pak prabowo yx jdi presiden,Neutral
5038,5038,kado terbaik dari bapak presiden pada hari guru nasional hut pgri ke 79 2024terimakasih bapak presiden dan wakil presiden ri telah memberikan penghargaan pada bapak ibu guru,Neutral
5039,5039,suatu kebijakan yg tepat untuk memprioritaskan pendidikan,Neutral
5040,5040,trimakasi ya allah atas karuniamu trimakasi bpk prabowosemoga program dan niat bpk bisa trlaksana dgn cepat  baik dan tepatsemoga rayat indonesia bisa bekerjasama yg baik dgn pemerintah demi brjalanya program ini,Neutral
5041,5041,setuju,Neutral
5042,5042,mantap skl alhmdllh,Neutral
5043,5043,pakump jga pak,Neutral
5044,5044,jadi ikutan menangis ,Neutral
5045,5045,ini baru presiden ,Neutral
5046,5046,kami senang mempunyai kepala negara yang mengerti akan keluh kami para guru terutama yang masih honorer terima bapak presiden probowo,Neutral
5047,5047,terimakasih p presiden semoga segalanya dipermudah kan oleh alloh swt,Neutral
5048,5048,mendengar pidato beliauair mata meleleeeeeh,Neutral
5049,5049,kereeenn,Neutral
5050,5050,2657 ,Neutral
5051,5051,klo utk menaikkan gaji non asn yg sdh sertifikasi kenapa kok tdk pake pola penyetaraan inpassing dimana hal ini yg menjdi kbijakan sblum tahun  2019mending pakai skema inpassing jdi klo ada kenaikan gaji asn gaji guru inpassing juga akan ikut naik,Neutral
5052,5052,tinggal tertib pakai anggaran pendidikan di daerah kabupaten yg banyak dikorup pak,Neutral
5053,5053,kewalat yg tak hormat pada guru hidup pa presiden saya bukan guru tapi apresiasi,Neutral
5054,5054,negara tanpa guru maka tiada kemajuan dlm sgl bidangmakan hormatilhguru berilah gaji yg layak trm ksh pak prabowo gibran,Neutral
5055,5055,saya bangga pada presiden prabowo yg selalu memperhatikan rakyat kecil semoga bp prabowo panjang umur dan sehat selalu,Neutral
5056,5056,seperti yang pak mentri pendidikan sampaikan,Neutral
5057,5057,maaf baca komentar kalian saya meneteskan air mata semoga pak prabowo di berikan kesehatan,Neutral
5058,5058,semoga indonesia bisa kaya arab saudi rakyat nya amin,Neutral
5059,5059,terimaksih banyak banyak bapak sehat sehat yaa bapak  sudah memperjuangkan kami para guru2 seluruh indonesia,Neutral
5060,5060,enaknya gaji guru  di naikkan habis ini gaji siapa lagi mantap,Neutral
5061,5061,alhamdulillah semoga benar terwujud janji bpk yg baik,Neutral
5062,5062,terima kasih pak presiden pilihan rakyat smg bapak selalu dalam lindungan allah swt  aamiin,Neutral
5063,5063,prabowo memang hebat bawa indonesia lebih maju kedepan somoga bapak di lindungi oleh tuhan yg maha kuasa,Neutral
5064,5064,sebagai wali murud saya minta sama presiden agar sekolah tidak mengadakan kegiatan lg study tour karena sangat mebebani orang tua murid,Neutral
5065,5065,mantap sekali smg allh memberkai amin2 yarobal alamin,Neutral
5066,5066,presidenku hebat,Neutral
5067,5067,mantap pak prabowo sejahterakan guru mk pendidikan akan maju yg penting dana pendidikan jgn dikorupsi oleh menterinya,Neutral
5068,5068,jgn lupa pakutk guru yg sdh purnabakti krn telah menghantarkan anak indonesia menjadi anak yg berguna bg bgs dan negara kita tksh ,Neutral
5069,5069,orang yg paling tulus untuk indonesia ,Neutral
5070,5070,guru gaji naik setuju guru2 harus menguasai ilmu  gasing  matematika  fisika   harus menguasai ilmu pengertian bukan hafalan murid sd harus diajar coding ,Neutral
5071,5071,sumpah nangis aku lihat vidio ini,Neutral
5072,5072,ini baru presiden yg perduli dgn rakyat semoga bp prabowo diberikan kesehatan dn di lindungi keluarga nya,Neutral
5073,5073,bapak prabowo tidak mengingkari janjinya dalam politik,Neutral
5074,5074,alkhamdulillahmaturswun pak presiden prabowo subiantosmg indonesia tambah jaya majupak presiden sehat walafiahsll dlm lindungan allah swt amin yra,Neutral
5075,5075,trima kasih bapak prabowo,Neutral
5076,5076,masyaallah bikin terharu  sehat selalu presidenku memang harus diberantas judi online korupsi penipuan manipulasi,Neutral
5077,5077,untung bukan ganjar dari pdipblum jadi aja sombong apalagi klo jadi presidenprabowo presiden pilihan rakyat,Neutral
5078,5078,itu yang naik tunjangan sertifikasi klo gaji berlaku untuk semua asn laa,Neutral
5079,5079,setuju pak drpd uang di hambur di dpr yg selangit gk ad manfaat untuk rakyat setuju pak wowo klu gji guru naik,Neutral
5080,5080,pokok ya pak prabowo ke topmarkotop,Neutral
5081,5081,alhamdulillah pak presiden tpi kami sudah pensiun tpi untuk  generasi muda ,Neutral
5082,5082,bravooo presiden qu   bravooo pak prabowo ,Neutral
5083,5083,saya terharu bapak presiden prabowo sangat mencitai guru sehat selalu pak,Neutral
5084,5084,setiap presiden bpk prabowo subianto berpidatu kami sll mengikutinya smg smua urusan bpk sukses  untk membawa indonrsia jaya jaya jaya,Neutral
5085,5085,dan gerakan pramuka untuk anak sekolah juga penting pak,Neutral
5086,5086,tlng kesejahteraan gru non asn dri kemenag krn msh ad gji non asn  200 rb bln  sungguh miris,Neutral
5087,5087,pak tolong gaji buruh harian atau sebuah pt utk kontruksi bangunan juga agar para perusahaan mau menaikan gajih para karyawannya ,Neutral
5088,5088,korupsi harus berhenti direpublik indonesiamantap pak,Neutral
5089,5089,harusnya 10 thn yg lalu bapak jadi presiden,Neutral
5090,5090,ini baru presiden untuk untuk rakyat indonesia maju,Neutral
5091,5091,shat slalu bapak presiden sbgai guru aku terharu,Neutral
5092,5092,berarti asn tidak naik y pak sama seperti yang di jalankan selama ini cuma non asn yg naik,Neutral
5093,5093,masya allah,Neutral
5094,5094,saya bangga pada jenengan perhatiannya pada masyarakatnya luar biasa semoga allah menjaga beliau selalu,Neutral
5095,5095,masha alloh terharu saya paksemoga bapak presiden dan jajarannya selalu dalam lindungan alloh swt,Neutral
5096,5096,pelajaran sejarah diajarkan lagi bos,Neutral
5097,5097,apakah untuk kenaikan gaji 1 bulan itu hanya untuk  guru serti fikasi atau semua kayanya untuk guru sertifikasi saja tu bp presiden kami yg belum sert ifikasi bgm tks,Neutral
5098,5098,setahu saya kalau pake lencana merah putih didada tidak boleh menangis kan yaaa,Neutral
5099,5099,kapan pegawai swasta yg gaji pas pasan dapat bantuan pakkami juga butuh pak jangan asn aja,Neutral
5100,5100,barakallahufikum,Neutral
5101,5101,gaji tenaga medis gimana pak,Neutral
5102,5102,terimakasih bapak ,Neutral
5103,5103,terima kasih bapak prabowo subiantosemoga bapak di berikan kesehatan semoga indonesia semakin maju akan kepemimpinan bapak,Neutral
5104,5104,walau sya bukan guru namun saya ikut bhgia,Neutral
5105,5105,presiden hebat,Neutral
5106,5106,alhamdulilah saya dukung sejatera guru lebih baik lagi guru gaji 3000000 perbulan dari pada buat gajih dpr yang g pengaruh buat rakyatkalau g ada guru g ada presiden g ada polisig ada tnig ada pengusaha sukses,Neutral
5107,5107,guru kunci kecerdasan bangsaguru berkwalitas kemungkinan besar anak bangsa akan jd berkwalitascerdasauto negara jd maju dan terdepan guru memang harus mempunyai kehidupan yg sejahtera dan tenang agar bs fokus thd murid dan kwalitasnyahasilnyagaji guru salah satu penentu kwalitas hasil kerja guru thd anak bangsa perlu meningkatkan gaji kesejahteraan guru2 namunsayangnya dinegeri ini selain banyak guru berkwalitas profesional n mumpuni yg tak kalah banyaknya bahkan adalah guru2 yg kurang berkwalitas n  profesional bekerja hanya asal gugur kewajiban sajatidak kerja keras n totaalitas dlm mencerdaskan anak bangsaseperlunya dan sekenanya saja  kurang mencari ide2 gebrakan2 bagaimana cara agar siswa bs lebih mudah cepat dan simple serta sennang menerima ilmu pelajaran semoga dg rezeki dr allah melalui pak prabowo ini guru2 di negeri ini sadar dan tergerak u bekerja lebih keras lebih ikhlas lebih amanah n lebih berhasil baik dan nyata lagi dari sebelumnya,Neutral
5108,5108,alhamdulillah ya allah terimakasih bpk kami prabowo semoga sukses dan sehat selalu ,Neutral
5109,5109,masyaaallah tabarakhallah terima kasih pak presiden alhamdulillah walaupun kurang 7 bln sdh purna tp saya pribadi hormat dan salut pd presiden kita ini ,Neutral
5110,5110,sehat selalu presiden kuuuuu,Neutral
5111,5111,alhamdulillah ya allah engkau kirimkan pemimpin yg baik dan amanah semoga indonesia makmur dan sejahtera ,Neutral
5112,5112,untuk rumah sakit tolong di senggol pak presidenku krn anaku kerja di rs,Neutral
5113,5113,alhamdulillah sudah seharusnya guru mendapatkan peningkatan gaji,Neutral
5114,5114,sangat bangga punya presiden seperti bapak semoga diberikan kesehatan dan panjang umur bapak prabowo subianto ,Neutral
5115,5115,dari pidatonya keliatan seorang pemimpin yang besar,Neutral
5116,5116,maturnuwun pk bowo lngsung d buktikn ap yg prnah d ucapkan waktu bliau smpaikan tntang untu memperhatikan tugas2 pahlawan tanpa tanda jasa sehat selalu dan pnjang usia pk presiden ri yg ke 8,Neutral
5117,5117,pak prabowo dan mas gibran lanjut dua periode,Neutral
5118,5118,bagus bspa demi kecerdasan penerus2nya,Neutral
5119,5119,jangan di lupakan bunda2 paudpk presiden,Neutral
5120,5120,pak tenaga kependidikan non asn banyak yg d alih daya ke outsourcing kalo bisa d angkat aja pak jd p3k,Neutral
5121,5121,trimakasih juga kepada pak mentri prof mutti atas perjuanganagan untuk guru,Neutral
5122,5122,air mata gua jatuh sendiri pak  jangan begitu pak terlalu banyak perjuangan bapak,Neutral
5123,5123,bukankah tpg asn sebelumnya sudah 1 kali gaji trus apanya yg naik apakah thn 2025 jadi 2 kali gaji tpg asn,Neutral
5124,5124,hah guru naik gajih tp sebelum terima jagih udah abis ama potongan dan warung ,Neutral
5125,5125,alhamdulillah terharu  semoga pendidikan baik negera baik,Neutral
5126,5126,keren pak prabowo sat set kerjanya selalu membuat gebrakan yg bikin terharu ,Neutral
5127,5127,hormati gurumu  pak prabowo idolaku,Neutral
5128,5128,untuk guru swasta juga masuk kategori nih pakatau hanya guru negeri saja,Neutral
5129,5129,alhamdulillah trmksi presidenku yng semata untuk rakyat,Neutral
5130,5130,ya allah lindungilah sehatkanlah kuatkanlah bapak presiden ku ini dg limpahan rahmat dan berkahmu dalam membangun memperbaiki rakyat indonesia aamiin ya rabbal alaamiin,Neutral
5131,5131,iya betul naikan gaji guru biar guru ngga lalai sampai jualan buku ngga jelas  jualan makanan disekolah buat sampingan menunda gaji penjaga sekolah nyari duit dari jalan2 wisata siswa yg biayanya gede banget dan bermain dengan bos dari pemerintah sehat selalu pak presidenku,Neutral
5132,5132,masya allah barokallah selalu untuk pak presiden semoga diberikan kesehatan panjang umur dan kemudahan untuk memimpin nkri lebih baik dan maju ,Neutral
5133,5133,mantappp presidenq dn  presiden utk semua bangsa indonesia tercintattp dlm bimbingan dn ttp senantiasa umur panjang berkah amanah siddiq tabiq srta fathanah ttp dlm lindungannya presiden q,Neutral
5134,5134,guru afalsh pahlawan tanpa jasa,Neutral
5135,5135,doa ku cuma satu jahukan lah bapak prabowo presinden ri kami dari orang2 perusak dan jolim,Neutral
5136,5136,saya menanti orang ngganggur di kumpulin di kasih kerjaan yg layaknegara bisa berhasil kalo bos2 yg butuh pekerja tidak pilih2 orang untuk bekerja di negri sendiri,Neutral
5137,5137,terima kasih bapak prabowo,Neutral
5138,5138,terima kasih bapak presiden prabowo telah memikirkan kesejahteraan para guru peserta didik sekolah love you bapak presiden prabowo,Positive
5139,5139,mau nanya  kenapa pegawai honor di sekolah unggulan palembang gaji nya selalu telat kadang 2 bulan bahkan lebih baru gajian itu pun tidak semua di bayar kan  kasian ada saudara kerja jadi ob di sekolah unggulan tersebut buat ngehidupin anak dan keluarga nya tahan pinjam ke pinjol ke tetangga setiap bulan belum mau kerja berangkat mau pakai minyak  tolong,Neutral
5140,5140,terimakasih pak presiden semoga sehat dan panjang umur amin,Neutral
5141,5141,bpk presiden tolong hrus ada tim indenpen utk mengetahui mutu anak yg di didik saat ini masih banyak yg tidak tau baca walau sudah smp,Neutral
5142,5142,alhamdulillah gak ada lagi guru dengan gaji 350rb sebulan,Neutral
5143,5143,sebenarnya banyak guru yang tidak milih pasangan prabowo gibran lebih milih anis baswedan tapi malah dapat durian runtuh dari prabowo gibran kami selaku rakyat kecil dapat apa,Neutral
5144,5144,jos komandan,Neutral
5145,5145,prabowo  ,Neutral
5146,5146,ini baru presiden bukan boneka yg sllu pakai teks saat pidato,Neutral
5147,5147,naikkan gaji pengasuh daycare di yayasan juga pak mereka bekerja 1011 jam tp gaji mreka di bawah 1 juta,Neutral
5148,5148,,Neutral
5149,5149,sehat terus bpk prabowo,Neutral
5150,5150,alhamdulillah semua komentar semua berterimakasih dan bersyukur,Neutral
5151,5151,bapak presiden ri betul betul sangat sadar tentang guru nasional,Neutral
5152,5152,mantap bapak presiden tolong menteri2 yg terindikasi korupsi tlg di usut tnp pandang bulu,Neutral
5153,5153,petaninelayanburuh pabrik dan guru sudah disejahterakan sejak presiden terbaik indonesia yaitu joko uwidan joko uwi sampe saat ini masih sangat pedili dg rakyat indonesiaitu terbukti joko uwi masih ikut cawe di pilpres maupun pilkada,Neutral
5154,5154,seumur hidup baru kali ini lihat pk prabowo nangisdan itu didepan para gurumungkin beliau merasakan nasib guru selama ini ,Neutral
5155,5155,selamat hut  guru ri  tambak semangat dan disiplin  mengajar kesejahteraan guru sdh ada perhatian oleh bapak ptesiden prabow s,Neutral
5156,5156,masya allah terimakasih pa prabowo atas apresiasinya terhadap kami para guru di indonesia semoga bapak panjang umur dan sehat sllu,Neutral
5157,5157,yaa allah  menangis saya mendengar pidato beliau  semoga presiden dan seluruh pemerintah selalu diberikan kekuatan keberhasilan dan keselamatan dalam menjalankan amanahnya kepada rakyat indonesia,Neutral
5158,5158,makanya masih bingung sama orang2 jakarta yang pilih pramonorano padahal udah jelas rk itu satu visi dan misi sama pak prabowo katanya orang jakarta susah disetir nyatanya pramonorano di blakangnya orang2 pdi,Neutral
5159,5159,lah gaji karyawan swasta kapan naik nya harga pokok semakin  melambung,Neutral
5160,5160,alhamdulillah berkah presiden nkri  ,Neutral
5161,5161,semoga dengan dinaikkan nya gaji guru guru indonesia kerjanya makin semangat lagi ngga cuma ngandelin guru guru honor  semoga guru guru ngga terjerat lgi sama hutang hutang rentenir yg suka nagih nagih harian maupun mingguanbank kelilingyg ujung ujungnya menelantarkan anak anak didiknya dalam pengajaran bahkan sampai mengorbankan uang tabungan anak anak disalahgunakan sampai akhir pembagian tabungan suka ajj ada kasus kasus guru yg ga bs bagikan tabungannya karenaberbagai alasankhususnya guru guru sd,Neutral
5162,5162,kenaikan gaji asn itu selain tpg atau sudah tpg kalau 1 kali gaji pokok sudah tpg berarti tidak ada kenaikan untuk asn sertif dan itu masih kebijakan zaman sby,Neutral
5163,5163,alhamdulillah pakpak kalau bisa buruh pak dipethatikan juga pak,Neutral
5164,5164,turun kn pajak juga anjim,Neutral
5165,5165,tabarakallah for my president,Neutral
5166,5166,jangsn guru yang masih aktif di perhatiksn di perhatiksn juga guru yang sudag pendiun yang mengsbdi kurang lebih 30thn mengabdi  hanya dapst gsji yang jsuh dari keil di banfing dgn gsji angota dpr,Neutral
5167,5167,saya sangat terharu atas keiklasan bapak,Neutral
5168,5168,terima kasih pa presidenku kami guru bangga pada bapa jazakallah khoir bapak mudah bapak di berikan kesehatan panjang umur untuk masyarakat bangsa indonesia,Neutral
5169,5169,sukses dan sehat selalu pak presiden prabowo semoga bapak bisa mengangkat derajat rakyat dan bangsa indonesia menuju ke arah indonesia emas 2040 terima kasih atas gebrakan jitu bapak ,Neutral
5170,5170,sehat sellu bapa presiden sukses dan di lancarkan segalanya aminn,Neutral
5171,5171,hidup pak prabowo terimakasih pak kami sebagai seorang guru merasa sangat bahagia dengan pidato yg bpk sampaikan,Neutral
5172,5172,perhatikan juga nakesperawat dan bidan,Neutral
5173,5173,apakah pak prabowo ini blm tahu bahwa selama ini guru asn sdh dapat tpg 1 x gapok ap ya kok disebut ada kenaikan  padahal tetap 1 x gapok aneh sih,Neutral
5174,5174,rakyat indonesia hidup makmur dan sejahtera klu basmi koruptor basmi oknum pejabat yg menjual belikan kasus,Neutral
5175,5175,sehatsehat selalu bapak presiden semoga semua niat baik bapak untuk kebaikan bangsa dan negara ini senantiasa mendapat petunjuk serta bimbingan dari allah swt dan diberikan kekuatan dalam menjalankan amanah besar yang bapak pikul saat ini aamiin yra,Neutral
5176,5176,buruh tani dan oengangguran juga nangis nanula nangis ngguguk,Neutral
5177,5177,guru lebih banyak yang non pns pak presiden honorer seperti saya yang sampai usia 50 tahun di swasta saya capek tes cpns blm apa apa untuk urus urusnya aja harus keluar uang buat bikin skck kartu kuning dan tektek bengek lainnya bagaimana nasibnya yang seperti saya ini pak presiden coba bisa jawab gak pak,Neutral
5178,5178,bangga punya presiden prabowo tidak sia sia perjuangan kami selama ini pak,Neutral
5179,5179,kalau qi kampong 2 sekolah jalan y rusak semoga apa lagi  q maqura susah guru maomasuk pak,Neutral
5180,5180,masya allah luar biasa pak  semoga sehat jiwa dan raga pak presiden republik indonesia pak prabowo subianto,Neutral
5181,5181,menit ke 2700 menangis,Neutral
5182,5182,alhamdulillahsemoga p prabowo sll di karuniai niqmat shtumur barokah manfaat bpk ,Neutral
5183,5183,semoga bapak presiden ri selalu sehat dan panjang umur dan kami doakan selalu buat bapak prabowo subianto,Neutral
5184,5184,terima kasih bapakpresidenkebaikan dan ketulusanmu dan penghargaan kepada kami para guru akan kami kenang selalusekali lagi terima kasih bapaksemoga bapak selalu di beri kesehatan,Neutral
5185,5185,masih banyak guru yg penghasilannya 300 ribubulan,Neutral
5186,5186,10 tahun menunggu pak prabowo jadi persiden ahirnya jadi kenyataan 10 tahun persiden orbitan pdipsemakin numpuk hutang dan koruptor,Neutral
5187,5187,guru yang di bawah kemenag dapet ga,Neutral
5188,5188,semoga bapak presiden  selalu sehat dan dilindungi oleh tuhan yg maha esa amiin yra,Neutral
5189,5189,terus kami para kuli dan pemulung siapa yg naikin gaji sedang pajak naik untuk beli kebutuhan makin sulit alhamdulillah walaupun kerupuk sama tempe masih ada dan sisa dikit uang untuk nebeng wifi di warung tetangga,Neutral
5190,5190,bapak presiden tlg selama ini dunia pendidikan di komersilkan,Neutral
5191,5191,alhamdulillah memang tidak salah pilih pemimpin pilih peresidenbarokkallah pk prabowo subianto,Neutral
5192,5192,mohon di perhatikan juga kita yg guru yayasan pakkita juga guru tapi bagaikan anak tiri karena di bawah naungan kementerian agama padahal sami2 mencerdaskan anak bangsa bedanya kita guru yayasan dan tidak semua yayasan bisa menggaji guru dengan layak,Neutral
5193,5193,istiqomah selalu yah pak presiden ku,Neutral
5194,5194,alhamdulillah pak prabowo presiden indonesia ,Neutral
5195,5195,saya pernah mendengar janji yg dikatakan oleh adik pak prabowo yaitu pak hasyim bhw kalau terpilih akan menaikkan gaji para guru dan ternyata benar adanya saya tdk salah memilih nya terimakasih pak presiden ,Neutral
