comm_date,author,author_id,likes,comment,sentimen,video_id
2024-11-28T12:23:26Z,@AsriPurnamasari-l9v,UCN7wckHY1WULI9nF4MmbR3g,0,Sehat2 bapak prabowo❤,Neutral,IlfOrVlcVHA
2024-11-28T12:23:25Z,@infinix1268,UCvor2ifY7GL4cJ65R1hKO4w,0,"Kalau bisa bapak setiap sekolah pengadaan laptop
...minilmal ,4bo",Neutral,IlfOrVlcVHA
2024-11-28T12:23:20Z,@benungnursiti5601,UC0adpvQBR75FIQhmNnvR86Q,1,"MasyaAllah ..barokallah bapak presiden terbaik ...semoga kami guru non ASN sejahtera .kami berrdoa ...semoga bapak panjang umur,sehat selalu ..❤",Neutral,IlfOrVlcVHA
2024-11-28T12:23:19Z,@TongTong123-r5y,UC15d-8dJl2Blm1du5oNFY1w,0,Petaina yg gak punya  peratau pak per sidang,Neutral,IlfOrVlcVHA
2024-11-28T12:23:17Z,@Downsystem22,UCrJiGVineuoU0VfoFzwwrfQ,0,26:59,Neutral,IlfOrVlcVHA
2024-11-28T12:23:12Z,@dahrulimanmanurung23,UCAVKPpL0DOpjuJT9mSz8TXA,0,"Saya sebagai guru denger pidato pak menteri dan pak  masih ambigu belum jelas, bukankah selama ini memang Guru ASN yg udah PPG dapat 1 x gaji pokok? bukankah guru honorer udah PPG juga memang dapat 1,5 juta? sejak zaman SBY udah begini,  apakah guru yg ""BELUM PPG"" tetap dapat tunjangan guru 1 x gaji pokok? kalau gak naik, sama aja dong pak, terus naiknya disebelah mana ya pak?",Neutral,IlfOrVlcVHA
2024-11-28T12:23:10Z,@haiiiraaa3999,UCkq1tnhFERMwR_aOyX3ZX8Q,0,"Aamiin ya Alloh,,, 🤲🤲🤲 senang banget menonton alias mendengar pidato presiden Bpk Prabowo Subianto. ❤",Neutral,IlfOrVlcVHA
2024-11-28T12:23:02Z,@beginning-ch1243,UCzCkBKjr-N_B6mPxowq2bBQ,0,Kami rakyat🇮🇩 bangga puya pemimpin se perti bpk.,Neutral,IlfOrVlcVHA
2024-11-28T12:23:00Z,@Mr.jacknoe,UCO3NYlXhbzDH9YVnVz1OQsg,0,The best presiden Prabowo Subianto,Positive,IlfOrVlcVHA
2024-11-28T12:22:55Z,@azimirkoto2455,UCCvL2e9bcIF3TR9okxYi3CQ,0,Terharu pidato pak prabowo subianto presiden  republik indonesia hebat.❤,Neutral,IlfOrVlcVHA
2024-11-28T12:22:54Z,@DianPrayoga-j5d,UC3A9eybWTvRwhPPDyWCE7lA,0,Presiden seumur hidup ini mah,Neutral,IlfOrVlcVHA
2024-11-28T12:22:47Z,@Rimbane,UCzJroWlz7qrw-SgEjNhwcCA,0,"Stop proyek proyek studi banding yang tak perlu untuk peserta didik, stop proyek LKS, stop pungli untuk peserta didik. Mengabdi sebener bener nya untuk kemajuan Indonesia dengan kualitas guru kuat Indonesia hebat 🙏💪🇮🇩🙋",Neutral,IlfOrVlcVHA
2024-11-28T12:22:47Z,@edisusiandi3386,UCiiiEza-hj0fOxVEj2KL7sg,0,gimanah nasib honor penjaga sekolah yg mengabdi puluhan taun tidak terangkat dan tidak ketauan nasib masa depannya apah tidak dianggab ............................,Neutral,IlfOrVlcVHA
2024-11-28T12:22:46Z,@daveredra9209,UCuM-U7EISwox6CHIf3LMQvw,0,gaji kuli naik gak karyawan pabrik naik gakk,Neutral,IlfOrVlcVHA
2024-11-28T12:22:40Z,@muhasonahtiara3941,UCUfIOOjdGvfzdldWfnBRhrA,0,Terimakasih pk presiden Prabowo,Neutral,IlfOrVlcVHA
2024-11-28T12:22:37Z,@Mawar-xk3kd,UCJuQMjcW6TewqKztZ9AOXJA,0,Makan siang gratis cuma 1 kalj doang kan ga tiap hari ? Bisa bangkrut uang negara,Neutral,IlfOrVlcVHA
2024-11-28T12:22:35Z,@agungsintong2939,UC7Y85_WwpSPXfUnT1wzX-vg,0,"Terimakasih Bapak Prabowo. 
Sehat selalu Pak Prabowo",Neutral,IlfOrVlcVHA
2024-11-28T12:22:34Z,@ainoerrozi238,UCc0hmH6FnvLfXNxYhZlNZ8Q,0,Izin share,Neutral,IlfOrVlcVHA
2024-11-28T12:22:27Z,@pdt.bertilomharahapmamth3763,UCi3dLgZj60SXr9vxPzwDRAQ,0,Hidup Prabowo....,Neutral,IlfOrVlcVHA
2024-11-28T12:22:26Z,@octaviamanik5629,UCVlf0IobDnYB3Sq9Dp_4Cdw,0,🎉,Neutral,IlfOrVlcVHA
2024-11-28T12:22:24Z,@4n4k_Ped4L4m4n,UC9byuAeQFp3_rh9ilzUuFsw,0,"Kbanyakn guru2, di Papua trkhusus di pelosok, pedalamn, lebih bnyak libur dri pd skolahnya, jam mngajar jg lbih sdikit, tdk ssuai dgn yg di kota2, dan jg kualitas mrk dibwah rata2, ya ngajar asal2... Mhon kiranya pmerintah stmpat lbih tegas,,, dan jg prhtian dri pmrintahan pusat...",Neutral,IlfOrVlcVHA
2024-11-28T12:22:23Z,@baharvlog99,UCTymj9xRM8WH9cIssRNLfYw,0,Saya nonton nangis... Karna anakku kelas 3sd sudah nga skolah karna biyaya. Andaikan dia sekolah sudah kelas 6sd. Ya allah..😢,Neutral,IlfOrVlcVHA
2024-11-28T12:22:17Z,@Faizal26578,UCKGsq9jsNpvRO52G6unUTLw,0,"Mana yg koar"" fitnah pa prabowo malu yaaa pada nyumput apa",Neutral,IlfOrVlcVHA
2024-11-28T12:22:17Z,@juslianipalangiran4439,UCdttLTB8008X28f8vaBYlxw,0,Sehat2 pak presiden 😇,Neutral,IlfOrVlcVHA
2024-11-28T12:22:15Z,@WilhefniWilhefni,UCRMngIXbeoMX4DMvsKapfxw,0,Ke dinas pendidikan di setiap kab. Dan kota bisa jugak pak presiden di masing daerah tk 2 ada dinas pendidikan sebagai organisasi pengelola pendidikan di bawah naungan dikdasmen,Neutral,IlfOrVlcVHA
2024-11-28T12:22:14Z,@aldilaldil9418,UCNT7EhHrNHYsmwKbNak4f5w,0,Gaji ASN tidak naik.. lurrr,Neutral,IlfOrVlcVHA
2024-11-28T12:22:12Z,@delgrasa212,UCi1EypKTcVhzQsBYQkY_Z6A,0,DI ERA JOKOWO TIDAK ADA NAIK HAJI SEPERTI INI. LUAR BIASA PAK PRABOWO,Neutral,IlfOrVlcVHA
2024-11-28T12:22:09Z,@anderiasredu7126,UCtlkvPIVOIjrScswNafaSNw,0,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 Bpk Prabowo bersama Pak Gibran dan seluruh Bpk Ibu Mentri Kabinet Merah serta seluruh pemimpin negriku...hidup bangsaku🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽,Neutral,IlfOrVlcVHA
2024-11-28T12:22:09Z,@ahmadakmal5020,UCvcRLB7E2WCs8xRtcN55BBw,0,"Sehat selalu pak presiden n tolong perhatikan juga parah petani, buruh dll yang tidak punya gaji bulanan agar mereka juga sejahterah",Neutral,IlfOrVlcVHA
2024-11-28T12:22:02Z,@muhammadsyahrulmulud5822,UCSyHqPY403RHZK7i1U-Umwg,0,"Masya Allah, semoga awal tahun 2025 dapat Terealisasikan ❤ makasih pak Presiden Ku",Neutral,IlfOrVlcVHA
2024-11-28T12:21:56Z,@SOEGENGRIYANTO-f2z,UCVa7ZfXlShLfv8uxpaTYpYg,0,"Khususnya yg honorer yg harus diperhatikan, bukan dipersulit bapk presiden",Neutral,IlfOrVlcVHA
2024-11-28T12:21:56Z,@ronmanvici8371,UCFaEFY46fbi0cQ77q0fN8bg,0,26:55 Semoga bapak presiden selalu diberi kemudahan untuk rakyat. Beliau sampai nangis untuk memikirkan rakyatnya untuk 5 tahun kedepan,Neutral,IlfOrVlcVHA
2024-11-28T12:21:55Z,@tjoantjeng9794,UCugCSzDNtXWihHts-3iMm2w,3,Tolong pak prabowo perhatikan rakyat kecil,Neutral,IlfOrVlcVHA
2024-11-28T12:21:54Z,@masmu3122,UCCYvwcc5FojuNwoFsZtINEw,0,Chanel abal2,Neutral,IlfOrVlcVHA
2024-11-28T12:21:52Z,@achmadpw1011,UC3mrwMiJMXRZdc9d17Pd9jg,0,"Tolong seseorang info mulai nangisnya di menit keberapa, agar kawan2 bisa langsung cek ke detiknya, terharu",Neutral,IlfOrVlcVHA
2024-11-28T12:21:48Z,@BismaCilacap,UCExNqHhiL3M2yNWNVGgm_hw,0,"sing sehat"" nggih bpk presidenku prabowo ❤❤",Neutral,IlfOrVlcVHA
2024-11-28T12:21:45Z,@surotowongsowidjojo8480,UC4f3ZIrycEU2sVYL7NQpczw,0,Guru sudah kaya kaya pak,Neutral,IlfOrVlcVHA
2024-11-28T12:21:41Z,@sugitosuwarni1740,UCM90sEHIk8OU0LfR--nrsuQ,0,luar biasa bapak PRESIDEN  Prabowo memperhatikan nasib Guru semoga pak Prabowo diberi umur panjang  sehat  kuat,Neutral,IlfOrVlcVHA
2024-11-28T12:21:33Z,@000_vie____na19,UCm7MAZ53yZjnjJiiMoMyiCw,0,Tolong pak presiden jangan ada lagi pungutan liar di sekolah2 terutama sekolah negeri ini sgt membebani bagi ortu yg tdk mampu,Neutral,IlfOrVlcVHA
2024-11-28T12:21:33Z,@kuliner5201,UCkNIdAT5PStGGCYiP_e52Sw,0,"Pejabat guru2 enak hidupnya
Kerja dikit gajinya elite",Neutral,IlfOrVlcVHA
2024-11-28T12:21:32Z,@ArisBinsairin,UCLrA-s-Gt4UdUNOJx70oBeg,0,"Pk bowo,,jnga hanya guru saja pak,,tni polri juga pk,,biar hidup nya makmur,,tksi",Neutral,IlfOrVlcVHA
2024-11-28T12:21:30Z,@imamgrosir7113,UC_x3ITUz5_DMmBrSpku887A,0,Luar biasa prabowo,Neutral,IlfOrVlcVHA
2024-11-28T12:21:29Z,@tohachanel222,UCoye8QukpFBxgXoqGntr-bw,0,Sehat selalu  pak Presiden Republik Indonesiaku Jendral Prabowo Subianto. Amin❤❤❤,Neutral,IlfOrVlcVHA
2024-11-28T12:21:25Z,@nursoleh8665,UC1GtteNqmBpk4zLtlsw8ZVw,0,"bangun tiga fase pendidikan pak.
pengenalan ilmu. 
adaptasi ilmu.
penerapan ilmu.
penerapan ilmu minimal usia 20tahun.
dan ringkas jg pelajaran pendidikan.
matematik.sosial.sains
selamat mencoba",Negative,IlfOrVlcVHA
2024-11-28T12:21:18Z,@Trie.ellang.,UCXwoiRP_pdI7QW7zt1AMxVw,0,👍👍🙏🙏😢😢❤️❤️,Neutral,IlfOrVlcVHA
2024-11-28T12:21:17Z,@AnesKepe123,UCWd4d4DlSyY4OQGtEroay6Q,0,Panjang umur sehat slalu pak presiden ku. Ya meskin saya tidak ada pendidikan. 😊,Neutral,IlfOrVlcVHA
2024-11-28T12:21:11Z,@Pujiati-qp1rr,UCFM4WjhgZ1rQTUxY9SBONZg,0,"Betul bgtt pak, Bangsa yg besar adalah bangsa yg menghargai jasa2 pendahulunya , pemimpin2 pendahulunya , bkan mengejek , menghina  apalagi memfitnah ,, sehat slalu pak ,,",Neutral,IlfOrVlcVHA
2024-11-28T12:21:09Z,@Nanaa360,UCEDEmZrINWvwVX3hjvPI4Sw,0,Saya senang mendengar pidato BPK.mudah2an guru yg selama ini blm terpantau dgn jelas mendpt perhatian.terutama gajinya.,Neutral,IlfOrVlcVHA
2024-11-28T12:21:06Z,@ArdhiAfriyansa,UCNoQ6IFgCiUuei1T-IcKwKg,0,Tdk bisa diungkapkn dngn kata kata...ini presiden trbaik.sehat sllu ya pak,Neutral,IlfOrVlcVHA
2024-11-28T12:20:51Z,@YUYUNSETIASIH-g3g,UCdivzA2ktisqmQ-HWtJVczw,0,Selamat bekerjapresidenku smg sehat selalu di lancarkan urusanya dgn kerja yg nyata amin.,Neutral,IlfOrVlcVHA
2024-11-28T12:20:51Z,@Sarbeni-rp6db,UCTq_qaHtaDXWPFodYx2DDAg,0,Bagaimana nasib tendik?,Neutral,IlfOrVlcVHA
2024-11-28T12:20:27Z,@syaufamecca8228,UC_Hkl6xb-7bf_G9_oHemC0Q,0,Presiden terbaik,Neutral,IlfOrVlcVHA
2024-11-28T12:20:27Z,@zakiahnurjannah1097,UCiSLkk3W02e6J36h0TEFo_A,0,Bagaimana kami guru honorer yang tidak bersertifikasi? Apakah tidak ada kenaikan? Apa tetap begini saja?,Neutral,IlfOrVlcVHA
2024-11-28T12:20:24Z,@Ayato_aishi123,UC95xcQVWnrNIsJf_WUWkoyw,0,👍👍👍👍👍,Neutral,IlfOrVlcVHA
2024-11-28T12:20:22Z,@CacaJessica-wj4qt,UC6JaUu8ZgsK3k9CGsIwrttg,0,"Masih ambigu Pak, bagi yg ASN...
Dari dulu juga yg ASN Sertifikasi sudah dapat tambahan kesejahteraan 1 kali gaji pokok... Apakah maksudnya nanti menjadi 2 kali gaji pokok (kalau bahasanya ada tambahan)?? Kalau masih tetap 1 kali gaji pokok artinya tdk ada perubahan dgn yg udh terjadi sebelum2nya..

Kalau yg Non ASN sepertinya sdh jelas ada kenaikan bagi yg serti naik dari 1,5 jt jadi 2 jt..",Neutral,IlfOrVlcVHA
2024-11-28T12:20:21Z,@susmairisusmairi-m5c,UCJh5kRH9z8H90BH9LgDTUHQ,4,"Terimakasih kepada BPk Prabowo yang benar-benar ikhlas Pd Rakyat Indonesia,SMG BPK presiden Prabowo sehat dan semoga 2 periode.salam hormat 🙏🙏",Neutral,IlfOrVlcVHA
2024-11-28T12:20:11Z,@KoKo-py4nw,UCxAfgyKIxz9rEjn_MBfZoSA,0,Pasing grade cpns nilai ntt beda dengan yang lain tidak adil,Neutral,IlfOrVlcVHA
2024-11-28T12:20:12Z,@irfanmuridhon2539,UCw3JwPlRW_uzDFa5dHxQizw,0,Uang nya hasil kemarin pinjam di luar negri bukan pak ??hee,Neutral,IlfOrVlcVHA
2024-11-28T12:20:04Z,@sefiyanti7214,UCRA_ppp8U13z-_KhVxPWN4Q,0,mewek saya,Neutral,IlfOrVlcVHA
2024-11-28T12:20:03Z,@Rusadi3375,UCN76laNvRZCkqP3NS_RdSXA,0,Semoga Tuhan memberi pak presiden Prabowo.. Kesehatan dan umur panjang.. Amin,Neutral,IlfOrVlcVHA
2024-11-28T12:19:58Z,@WahyudinSh-i7x,UCkyedi0oZKUUIbT32OWRUdQ,0,Alhamdulilah dengan kenaikan  gaji dari presiden smg guru akan lebih semangat LG mendidik anak bangsa....tp tolong kepala sekolah khusus nya dengan BOS murid dapat di jlnkan yg benar sesuai aturan....transparan.krn bos di jadikan ajang tambahan penghasilan kepala sekolah....ingat itu hak murid cuma saja di titip ke kepala sekolah.....anggaran buku Doble anggaran....dari murid terima uang karna dagang buku....padahal bos di anggarkan melalui siplah.....,Neutral,IlfOrVlcVHA
2024-11-28T12:19:54Z,@atisumati8156,UC58U1Q8O4SQgGJ3CttW5mpA,0,😊pa Prabowo emang paling ok banget,Positive,IlfOrVlcVHA
2024-11-28T12:19:53Z,@nuraisah6811,UCodQQLCs3zv6Gmgd9-ovg-A,0,👍👍👍👍👍 presiden RI bapak prabowo,Neutral,IlfOrVlcVHA
2024-11-28T12:19:53Z,@asyarisarbani1520,UCZHkWjpthCNuvRsGEO4veMw,0,"Pak Prabowo, semoga panjang umur, sehat selalu, dengan lindungan Alloh swt. Maaf Pak, saya jadi guru swasta dari tahun 1960-2014, tidak pernah nrima bantuan pemerintah, Alhamdulillah, sehat sampai sekaranng usia 83 th. Pak Prabowo, 73 th, semoga mencapai usia 83 th, ahir jabatan ( 2 periode) sehat, sehat, sehat. Do'a dari Malang Jatim.",Neutral,IlfOrVlcVHA
2024-11-28T12:19:45Z,@elyyusraini4468,UCNfL28Uto83MAXwRtf_RkXg,0,"Niat baik mu pak semoga panjang umur dan sehat selalau
Aamiin",Neutral,IlfOrVlcVHA
2024-11-28T12:19:45Z,@nunuarif4266,UCWGWmgm43cMXbURN2rdok4g,26,"Alhamdulillah yaaa Allah , engkau mengirim Hambamu pemimpin Idonesia yg Sangat peduli kepada guru . Barusan ada pemimpin Indonesua slama sy hidup Berpidato sangat peduli kepada guru dan pendidikan , Haru sy pak haru pak , sehat Bapak selalu bersama kluarga Bapak",Neutral,IlfOrVlcVHA
2024-11-28T12:19:42Z,@kupu2yanglucu,UCYqz1z7aqhtDAIDDWnDDFiA,0,"Terimakasih Bp Prabowo, Presiden pemerhati rakyat Indonesia....",Neutral,IlfOrVlcVHA
2024-11-28T12:19:38Z,@YUYUNSETIASIH-g3g,UCdivzA2ktisqmQ-HWtJVczw,0,Amin semuaperlu diperhatikan pemimpinya agar setara berjalan lancar urisannya,Neutral,IlfOrVlcVHA
2024-11-28T12:19:36Z,@LivianLumintang,UCIzaIThkN6eLUS8NtKI7K0g,5,"Terima Kasih Banyak Bapak Presiden Prabowo...Engkau adalah pemimpin yang sangat tulus dan mau mensejahterakan rakyat, spesial kado juga bahkan penghargaan setingi-tingginya buat semua guru di Tanah Air Indonesia...Saya pribadi Mendoakan Pak Presiden dan Keluarga selalu diberikan kekuatan,kesehatan,hikmat,kebijaksanaan bahkan umur panjang...Dan diberkati selalu Sang Maha Kuasa...",Neutral,IlfOrVlcVHA
2024-11-28T12:19:31Z,@feryirawanIrawan-gf2mm,UCGb43eL5e-o4PGNM6FjOXBg,0,"Ibarat kata anak minta uang tapi orang tua tidak punya banyak, orang tua berpura2 klo dia masih punya uang, mungkin itu yang di alami pak prabowo, sambil nangis,",Neutral,IlfOrVlcVHA
2024-11-28T12:19:29Z,@istiqomatulfitria8800,UCv-zLBYprjaxMXdmth9LuXQ,0,Terimakasih bpk Presiden,Neutral,IlfOrVlcVHA
2024-11-28T12:19:16Z,@trifiskaandriyana4595,UCahG4kzkROLY-9d4gNp3uLA,0,Tenaga kesehatan kapan ya naik gaji,Neutral,IlfOrVlcVHA
2024-11-28T12:19:04Z,@Maal89,UCvyzhE8LUDMqlSODAecldlA,0,"Barakallahu fiik Bapak Presiden,Semoga Allah subhanahuwata'ala senantiasa merahmati Bapak di dunia dan di Akherat❤",Neutral,IlfOrVlcVHA
2024-11-28T12:19:03Z,@FarhanFarhan-qb1lc,UC89GIKZkY3gDxykKb9kbhtw,0,Alhamdulillah...,Neutral,IlfOrVlcVHA
2024-11-28T12:18:57Z,@LEMANVLOG88,UCYulAzUf3Zz9b4dLq5ytAfQ,0,Moga tercapai cita2 baik bapak Presiden prabowo,Neutral,IlfOrVlcVHA
2024-11-28T12:18:55Z,@Ressydahniarfauzi,UCnHgvI4lzqqMZsoEsw-McRA,0,"SEANDAI NYA ,   PARA PENSIUNAN GURU JUGA  DIKASIH  KESEJAHTERAAN , WALO SEDIIIIKIT PUN ,GA PAPA , PASTI  SANGAT SENANG SEKALI DAN  IKUT MERSAKAN ,KEBAHAGIAAN ,SEPERTI BAHAGIA NYA  ,GURU GURU SEKARANG ,INI , YAA ALLOH MENGAPA TIDAK DARI DULU ,??",Neutral,IlfOrVlcVHA
2024-11-28T12:18:55Z,@rizkifauziapriadi,UCOrbVtWXMEG_YSqHhvmjibw,0,"Saya adalah seorang guru sudah 3 bulan tidak digaji, saya merasa bagaikan debtcollector yang selalu ngemis² minta cair honor. Terimakasih pak presiden❤",Neutral,IlfOrVlcVHA
2024-11-28T12:18:52Z,@bastianX607,UCq6BLhKLVn6sWjyTbcfvkLg,0,"untuk pak prabowo saya minta tolong boikot TIKTOK, ban jika perlu!
menuju pendidikan semakin jaya, TIKTOK tidak diperlukan untuk anak anak kita!",Neutral,IlfOrVlcVHA
2024-11-28T12:18:43Z,@juhaerudin20-xn6wv,UCQbTDnc1sWWg5XpssO6N2qg,0,Malaikat dan raosul allah selalu mendampingi pa perabowo amiiin,Neutral,IlfOrVlcVHA
2024-11-28T12:18:39Z,@denibudiman9564,UCIqEUq22ULFQcvmPu7I5FWQ,0,"jdi pemimpin itu harus adil klo mw menaikan gaji, jgn pilah pilih...🤡🤡🤡",Neutral,IlfOrVlcVHA
2024-11-28T12:18:38Z,@PerdanaRobert,UCoNs1vYd-m0IDqAjP6bmEjg,0,jiwa kopasusnya prabowo masih kesatria,Neutral,IlfOrVlcVHA
2024-11-28T12:18:35Z,@mie_andromeda6207,UCrQTQJj_rg6o2DYbilrEKWg,0,Belum 100 hari udah banyak gebrakan yg positif...Utang UMKM nelayan dihapuskan dan Gaji guru dinaikan..Subhanallah,Neutral,IlfOrVlcVHA
2024-11-28T12:18:32Z,@RoslinaLina-kf4oc,UC1Q9kL290XZ8MCNCDqXlZ4g,0,"Alhamdulillah 🤲 terima kasih Pak Prabowo atas apresiasinya yang tinggi terhadap profesi guru 🙏 semoga bapak selalu diberikan kesehatan, panjang umur & tetap dalam lindungan Allah SWT aamiin 🤲🤲🤲",Neutral,IlfOrVlcVHA
2024-11-28T12:18:31Z,@SlametHodong,UCUUz9lT4g8dX6BGhUcqk5bA,0,"Purwokerto hadir Pak Presiden, terimakasih!",Neutral,IlfOrVlcVHA
2024-11-28T12:18:29Z,@kahiatajawa2138,UCt8RTbP4SQHee_2omJNuMXQ,0,"Terima kasih bapak Presiden, atas perhatian dan kebijakan bapak Presiden🎉❤",Neutral,IlfOrVlcVHA
2024-11-28T12:18:28Z,@Widya854-u9o,UC3s43zXjavzzbdcR20SQCrA,0,Pak Prabowo duitnya udah byk..sll yg beliau pikirkan adalah kesejahteraan rakyat.sht sll BPK tksh ketulusan BPK Amin,Neutral,IlfOrVlcVHA
2024-11-28T12:18:27Z,@andifoniandifoni5186,UCt8QpPxpni2gBHypLFXXk8g,0,"Saya menangis  hatiku prabowo mengatakan, saya berdiri disini jadi presiden karena guru. semoga prabowo sehat dan panjang umur dan dilindungi oleh Allah SWT. amin🤲🤲👍💯🥰💪👏",Neutral,IlfOrVlcVHA
2024-11-28T12:18:23Z,@SelfianusKamuli,UCiqCZtofQy8_kw90hyE4lSw,0,Presiden bakalan 2 periode🙏🙏,Neutral,IlfOrVlcVHA
2024-11-28T12:18:18Z,@teguhsadhahana3375,UCH7c8fMOsrsBE0pDFm3ZznA,0,"Setelah gaji dan penghasilan apapun namanya naik... Giliran aku yang naik yaaa..: listrik, bbm, gas, pdam, SPP, UKT dan sembako.. ⚡⤴️",Neutral,IlfOrVlcVHA
2024-11-28T12:18:16Z,@amidiasalviani2059,UCm2qKAH9gsldKp1Y-2jTs0Q,0,"Bismillahirrahmanirrahim,terimakasih ya Allah,telah memberikan kami pemimpin yang sangat2 membanggakan pak prabowo sehat selalu bapak🙏🙏",Neutral,IlfOrVlcVHA
2024-11-28T12:18:12Z,@MuhammadAnwar-v9r,UCznm5WKzLJI7UrqeVqGGDKw,0,"jgn gaji guru aja pak , gaji buruh juga naikan dong",Neutral,IlfOrVlcVHA
2024-11-28T12:18:10Z,@danitrismal9477,UCpT_QULvAW2_q4VYdreMT2A,0,"Presidenku, tanpa omon-omon, kerja cepat, kongkrit, jelas, tidak banyak gimik",Neutral,IlfOrVlcVHA
2024-11-28T12:18:06Z,@ariftm5742,UCM5mbAkWnn0HSoJtDSKtxDw,0,Guru honorer non pns non sertifikasi di madrasah swasta pelajaran lebih bnyak dari Guru Swasta Dikbud honor 1 bulan 300 ribu ada yg pling bnyak 6 ratus 1 bulan dan operator madrasah/sekolah 4 ratus 1 bulan dan pling mirisnya di honor 3 bulan sekali karna dana bos bisa di cairkan menjadi 3 termin ini masih jauh dari kata layak tetapi buruh berulang2 ulang kali naik gaji tetapi guru tidak pernah naik ini miris kita merdeka tp profesi guru belum merdeka..,Neutral,IlfOrVlcVHA
2024-11-28T12:17:59Z,@karnotorenmil612,UC81VVyp2PHAOyYSYW8-nVjw,0,"Knapa presiden sperti bpak ini tdak dri tahun² yg lalu, shingga bisa lebih maju",Neutral,IlfOrVlcVHA
2024-11-28T12:17:52Z,@suparniartomoro8781,UCaaj8JznpOpG_uIFJS9AGCw,0,Dua kali sy milih bpk prabowo.....yg ke 3 ini maaf tdk memilih....tp sy tetap bangga bhwa presiden prabowo merangkul semua rakyat Indosia....sehat dll dan panjg umur bpk prabowo subiyanto.....❤❤❤❤❤❤,Neutral,IlfOrVlcVHA
2024-11-28T12:17:51Z,@ChatrinaLisbethSiagian-kn4rx,UCiaTqZ8nDAdDJ7_gz1ukXWw,0,Luar biasa....menyala presidenku...,Neutral,IlfOrVlcVHA
2024-11-28T12:17:50Z,@ketutadisuryono9280,UCMGnbjy5i82NtS8ZACWo4_A,0,Hadir SDN Baitang yg berada di Daerah terpencil sangat mendukung program presiden Prabowo Subianto menggagkat kesejahteraan khususx Guru Republik Indonesia,Neutral,IlfOrVlcVHA
2024-11-28T12:17:43Z,@88ANTITERORIS,UCz2-kLqQ-UDIKsiC6AIUuJQ,0,Se7 kenaikn gaji guru hrus dinaikn karna tidk ad pgwaai presiden TNI polri bupati walikota dewan desa pngusaha serjana dn guru klw tidkvad guru soklah dasar smpai guru kuliah,Neutral,IlfOrVlcVHA
2024-11-28T12:17:33Z,@YUYUNSETIASIH-g3g,UCdivzA2ktisqmQ-HWtJVczw,0,Anaksaya profesi guru tapi bekerja di bank? Karnacari wiatabakti sudah sdh dobel2 wiyata2 yg mrnduduki didekat kita tinggal?,Neutral,IlfOrVlcVHA
2024-11-28T12:17:30Z,@zaenulmamduh538,UC2N-UpQFfCnzO6ujhj8ZJjw,0,Sejahterakan juga guru madrasah swasta.. Mereka jauh lebih awal mendidik daripada sekolah negeri.. Jangan sampe diskriminasi status guru swasta dan non swasta terutama madrasah,Neutral,IlfOrVlcVHA
2024-11-28T12:17:26Z,@thefallen5742,UCx0Wg9lYuoUOb8J_W4ZBhgw,0,Sehat sehat pak... Panjang umur dan bisa melihat generasi yg sedang anda perjuangkan sekarang 🤲🤲,Neutral,IlfOrVlcVHA
2024-11-28T12:17:26Z,@satpolppkalteng,UCeqUviBQOgU20kg5OGS32Uw,0,Bangga❤❤,Neutral,IlfOrVlcVHA
2024-11-28T12:17:25Z,@tomsonsimanjuntak2729,UCI9Zv-iUkJbUhLmDKWlQfNQ,0,Luar biasa Bapak Presiden,Neutral,IlfOrVlcVHA
2024-11-28T12:17:24Z,@muhammadyazid1163,UCstmBli_ocz2jhya-9V1Odg,1,"Pak prabowo,  Yang dibawah naungan kemenag tidak ikut disertakan pak?",Neutral,IlfOrVlcVHA
2024-11-28T12:17:22Z,@nanonano5723,UCVIMM_NEDvvSJ0pCGd0t0mw,0,utamakan petani pak prabowo,Neutral,IlfOrVlcVHA
2024-11-28T12:17:20Z,@ESchanelsince2021,UCh0dV6ool7ypLHYsSCgzi7Q,0,Pak Prabowo Orang yang Tulus 😢,Neutral,IlfOrVlcVHA
2024-11-28T12:17:19Z,@Naim2Putra,UCrUoCHQYh_rLMmKOauotBcg,1,Rakyat Indonesia tidak salah pilih memilih presiden Prabowo melanjutkan perjalanan bangsa Indonesia lebih baik lagi.  Semoga Allah memberikan yg terbaik dan kemudahan dalam setiap perjalanan presiden Prabowo dan jajarannya.  🤲,Neutral,IlfOrVlcVHA
2024-11-28T12:17:18Z,@ibnukorino7800,UCXvH2rPacyUWb046SSXpRJg,0,"Alhamdulillah
Sehat selalu Pak presidenku",Neutral,IlfOrVlcVHA
2024-11-28T12:17:10Z,@mariayovita6554,UCIRcb6KqA4q3tbWiEOiCvjQ,0,"Betul Pak, langsung transfer supaya tidak disunat2 aparat2 setempat yg pd akhirnya sekolah hanya menerima ampasnya saja 🫠",Neutral,IlfOrVlcVHA
2024-11-28T12:17:09Z,@rumyastari1744,UCqz5Ev2wn9gUgS33Lz0RkEA,0,"Alhamdulilah ,makasih Pak Prabowo telah meningkatkan kesejahteraan guru.",Neutral,IlfOrVlcVHA
